"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"11",1,0.996716945349473,0.994314483634326,0.990175629730885,0.983088531717167,0.97108018240653,0.951099275600687,0.918857983286293,0.869361241170471,0.798854186736932,0.707991534349189,0.603697053460587,0.496907040238571,0.397682707651744,0.311973205402737,0.241539363508992,0.185478721248188,0.141725159875599,0.107975343231485,0.0821213130572247
"12",1,0.999618433057282,0.999310971133204,0.998726188179097,0.997566345803239,0.995160188557183,0.989995525760392,0.978859583373462,0.955827536016826,0.912521577620633,0.841898216941985,0.744546858021228,0.630829215902556,0.515364356661543,0.409806442625841,0.319981174679809,0.246974252288573,0.189286777680218,0.144466819433771,0.109988458111597
"13",1,0.996074584685467,0.993209733467408,0.988289195970844,0.979906165058733,0.96581907449324,0.942681921185216,0.90605706537415,0.851270113219509,0.775628619672893,0.681307142253816,0.576262763337743,0.471292180932705,0.375464446396785,0.293659782661229,0.226934243962696,0.174065864905727,0.132915205195319,0.10122353195812,0.0769685816341832
"14",1,0.996382066845635,0.993738485672123,0.989191888039162,0.981428453806706,0.968334293867828,0.946702441818817,0.912163172207699,0.859883881901442,0.786662508747729,0.69395456905188,0.589237941859851,0.483386362656436,0.385942261880645,0.302289273232502,0.233812924104283,0.179439448093173,0.137062510925524,0.104401631142865,0.0793938419903146
"15",1,0.995859110810365,0.992839270920983,0.987656942668533,0.978840520522656,0.964059920472437,0.939873909716888,0.901801357011376,0.8452837601091,0.767986776478635,0.672579557549593,0.56733848210425,0.462995574219745,0.368290034802989,0.287758198262496,0.222233612272729,0.170395458005012,0.130083178837075,0.0990536853786271,0.0753128899926955
"16",1,0.995049728381211,0.991448224726509,0.985284407491164,0.97484594102956,0.957477226465097,0.929395356428254,0.885985406152011,0.823159681854283,0.739934138976257,0.640767268999581,0.535017287571966,0.433099988926015,0.342531382712974,0.2666197503601,0.205421738344154,0.157279964287842,0.119968850732265,0.0913066819242597,0.0694026421578223
"17",1,0.997410151347684,0.995507257791788,0.992214054294068,0.986532078736591,0.976786048056462,0.960261065490115,0.932865652544606,0.889302400278685,0.824681396515957,0.737941306075416,0.634748591140929,0.526093332591914,0.423119318506667,0.33300497671063,0.258345161918111,0.198626752301772,0.151881647650306,0.115762301280437,0.0880654433846358
"18",0.608131226389611,0.614612619054812,0.619331447453516,0.627412377579292,0.641104452722835,0.663872393022679,0.700491198429728,0.755993527688732,0.831704028906849,0.917360853207545,0.985172123278127,1,0.945127510561599,0.834595033894649,0.698508408353659,0.563122678144288,0.443121061243253,0.343528186323128,0.263949182895918,0.201739508016752
"19",1,0.995109034578758,0.991550123584238,0.985458122970174,0.975138193247977,0.957958214227759,0.930159461190588,0.887135250576551,0.824761544965132,0.741955159258671,0.643047149951457,0.537322610933867,0.435224235490441,0.344356739475674,0.268115038877551,0.206609652677522,0.158206072405351,0.120682756848027,0.0918533661502066,0.0698196551764755
"20",1,0.997868731828072,0.996296650536609,0.993564070229641,0.988815413892616,0.980576901086672,0.966366828518607,0.942243939106077,0.90273710549571,0.842214028928548,0.758435163070488,0.656150482667256,0.546325213865445,0.440823946339237,0.347683016578966,0.270093561157516,0.207827429772605,0.158993176865764,0.121216609646616,0.0922298081736333
"21",0.642613091772357,0.648965667575705,0.653586199757688,0.661489946911222,0.674856172118373,0.697010141568182,0.732447992222428,0.785679069414055,0.857217229595988,0.936046520243155,0.994668648201871,1,0.937963956066132,0.823796694812921,0.687018511919242,0.552628507618456,0.434278685379269,0.336405013146726,0.258355577887169,0.197410718674957
"22",1,0.998162832200665,0.996803048317816,0.994430512468057,0.990282007040742,0.983014898949362,0.970301553899753,0.948305762544149,0.911456477117123,0.853649533246303,0.77187189379305,0.670249013675219,0.559703014560232,0.452561907568923,0.357431464326223,0.277904832185904,0.213948822457902,0.163726473158926,0.12484772497661,0.0950025348049629
"23",1,0.997251307574679,0.995233888079436,0.99174671710189,0.985742159549634,0.975475981976372,0.958154499334573,0.929638004311877,0.88469421913754,0.818692067531231,0.730970364533699,0.627497091769911,0.519259423496504,0.417152212325055,0.328065104082903,0.254394832934379,0.195534771716569,0.149492520966894,0.113930267568609,0.0866668398060217
"24",1,0.996533028455258,0.99399812541064,0.989635273911513,0.982176530650906,0.969571278873469,0.948682174279542,0.915175379417845,0.864143766132468,0.792135760775043,0.70024816303902,0.595713266784971,0.489435829631592,0.391191756010786,0.30661736489791,0.237265208428721,0.182137440757256,0.139145306801984,0.10599791052886,0.0806120884809299
"25",1,0.995056974597957,0.991460674811799,0.985305631504722,0.974881645556182,0.957535983638139,0.929488685908109,0.886125821452139,0.823355240652273,0.740180784486389,0.641045405210098,0.535298435282767,0.43335898576667,0.342753896417132,0.266802006009791,0.205566518159079,0.157392830662673,0.120055853312798,0.0913733043798378,0.0694534615741612
"26",0.901952109779066,0.905452531861023,0.907968368296047,0.912212747703124,0.919219699697292,0.930354569070706,0.946886797874824,0.968541131140695,0.990472066079497,1,0.978517998477959,0.912830983491288,0.806865495463472,0.67934723513441,0.551022188618158,0.43560647308332,0.338744958306504,0.260775895814172,0.199545854912874,0.152151796030189
"27",1,0.995063547826112,0.991471968658736,0.985324884610887,0.97491403494981,0.957589286518261,0.929573354980202,0.886253214119381,0.823532675983753,0.740404592485063,0.64129781234248,0.535553597568764,0.43359406074891,0.342955867906416,0.266967441377017,0.205697938974125,0.157495283979092,0.120134829601681,0.0914337809376172,0.0694995930310485
"28",1,0.997778380523073,0.996141100524345,0.99329798873626,0.988365207761731,0.979828988537577,0.965161006568103,0.940389106518207,0.900074679855806,0.838731085532057,0.754353605369925,0.651878257611245,0.542279172865713,0.437278719438379,0.344741334494128,0.267737765246757,0.205981910727971,0.157566437965092,0.120122225873331,0.0913941919035551
"29",0.955657092350823,0.957947501175672,0.959580157621602,0.962307745336371,0.966732051610724,0.973536541268733,0.983005757239708,0.993694829519521,1,0.990170491170873,0.949278169274564,0.869263649045585,0.757124326647555,0.630821895375465,0.508146674114868,0.399984980897757,0.310235605657522,0.238460536790029,0.182305487475402,0.13893325876101
"30",1,0.995051119986937,0.991450615708405,0.985288483451033,0.974852797853809,0.95748851028876,0.929413279291548,0.886012370678185,0.823197234612994,0.739981499980685,0.640820674692693,0.535071269518445,0.433149716324385,0.342574104458183,0.266654742239297,0.205449534872878,0.157301633587468,0.119985554371478,0.0913194727570954,0.0694123989579174
"31",1,0.99517152938047,0.991657505805538,0.98564120021736,0.975446234391478,0.958465292769304,0.930965278582346,0.888348457038839,0.826452802040521,0.744090682603288,0.645458239530434,0.539762480236224,0.437473829572263,0.346290644969659,0.26969969987679,0.207868792243866,0.159187814028144,0.121439597268721,0.092432949599831,0.0702617734570927
"32",0.375025562477517,0.381523121974072,0.386288022933983,0.394515561222607,0.408653647457198,0.432726166107899,0.472982522046073,0.537933511546903,0.635605702760486,0.764369498278009,0.899008622948906,0.991033096364801,1,0.925149044281473,0.798395107900153,0.65608915365275,0.522284012877264,0.407683528398134,0.314502021527225,0.240938878647495
"33",1,0.99505915005624,0.99146441258766,0.985312003434474,0.974892364969166,0.957553624329483,0.929516706969347,0.886167981059554,0.823413960079259,0.740254848065069,0.641128930394047,0.535382869845432,0.433436771622393,0.342820727345136,0.266856746831227,0.205610003643498,0.157426731036593,0.120081985405447,0.0913933151565195,0.0694687257623378
"34",0.954750348786999,0.957066435866203,0.958717800781531,0.961477453041573,0.965956168162199,0.972851372266853,0.982467226394099,0.993380890725186,1,0.990549383597108,0.950023621557672,0.870264010784847,0.758215198186259,0.63186100811017,0.50905275200569,0.400732142696167,0.31083103216059,0.238925454020543,0.182664164492694,0.139208039778085
"35",1,0.996625975741014,0.994158000153098,0.989908332669288,0.982637349846153,0.97033358487112,0.949903007623042,0.917034717600832,0.866776750553149,0.795524158730222,0.704151016418902,0.599734984718694,0.493197629699021,0.394458929337082,0.309312612510053,0.239415826833974,0.18381853085176,0.140443239805031,0.106992735932739,0.0813713510003159
"36",1,0.997912810904765,0.996372541366157,0.993693898719972,0.989035112517023,0.980941962669003,0.966955611643572,0.94315010994893,0.904038774095142,0.843918359493963,0.760434277718894,0.658244753260008,0.548309936937381,0.442563832085603,0.349127154527563,0.27125030103529,0.208733721479791,0.159693864485371,0.121754095973343,0.0926402154290197
"37",1,0.995743508882548,0.9926405413618,0.987317848583738,0.978269184073337,0.963117297179597,0.93837060848212,0.899526032693925,0.842088916426484,0.763917325993184,0.667942604748927,0.56260691497803,0.458604073902687,0.364497001070026,0.284640514395755,0.219751569867453,0.168457965760709,0.128588500672675,0.0979086067430918,0.0744391944977877
"38",1,0.997092414166792,0.994960464500336,0.991279379672649,0.984952500581523,0.974167056052978,0.956051563741039,0.926420008459742,0.880107759174383,0.812743441338088,0.724062031104823,0.620325071938689,0.512511124429351,0.411266502021534,0.323196231511685,0.250503086689671,0.192489498355928,0.147139874904488,0.11212638331368,0.0852898037702409
"39",1,0.997215622273492,0.995172478109373,0.991641746766985,0.985564768722327,0.975181880105725,0.957681835349269,0.928914358913198,0.883662149502338,0.817352389753317,0.729413225729742,0.625879266990098,0.517736245440949,0.415823151877799,0.32696534150172,0.253515622344121,0.194846718967108,0.148960927149982,0.113522654303333,0.0863556721623812
"40",0.585870333921624,0.592420632402541,0.597192657195501,0.605370635736916,0.619244400040904,0.642363098630111,0.679676878231517,0.736559294938573,0.81488448238073,0.904938009067093,0.978802293759489,1,0.950002267573602,0.841976642609972,0.706386227932415,0.570331217884641,0.449201811957581,0.348429939282579,0.267799879326666,0.204720168478903
"41",0.928023384933864,0.931045106256842,0.933211053072213,0.936853573976027,0.942833022447421,0.952237576753657,0.965928257361389,0.983125709191319,0.998612837253198,1,0.970129686854751,0.897962367452663,0.788819777474836,0.661231154053815,0.534773993893656,0.421995998302195,0.327801621488452,0.252187684917988,0.192900860539606,0.147052576647364
"42",1,0.995591048141129,0.99237847391747,0.986870754725203,0.977516089820598,0.961875367582067,0.936391400793102,0.896533612000418,0.837893314121414,0.758582599929878,0.661875228075115,0.556426181572408,0.452875237615079,0.359553593906531,0.280579828065535,0.216520052572177,0.165936027384862,0.126643224368349,0.0964184454625545,0.0733022550379693
"43",1,0.995061651100259,0.991468709777799,0.985319329040417,0.974904688798954,0.957573905534556,0.929548922716412,0.886216452767409,0.823481472651283,0.740340005182888,0.641224969434731,0.535479957372009,0.433526216190016,0.342897576315815,0.26691969406211,0.205660008548085,0.157465713975255,0.120112035465136,0.0914163261684538,0.0694862785397539
"44",1,0.995612818077485,0.992415892864126,0.986934587250469,0.977623596044668,0.962052616831055,0.936673775574421,0.896960319066112,0.838491163493235,0.759342111598291,0.662738263387721,0.557304615842083,0.453688913367825,0.360255386812637,0.281156128354949,0.216978587766305,0.166293835652318,0.126919197883543,0.0966298439831449,0.0734635407407516
"45",0.638325805702584,0.644695817486696,0.649329592448527,0.657257093509208,0.6706666804615,0.69290150679849,0.728492847166792,0.78201477497818,0.854079346439173,0.933758436495882,0.993511159445117,1,0.938830517437869,0.825099839633824,0.688402939173311,0.553891719282903,0.435342435016204,0.337261639345064,0.25902812127056,0.197931125548032
"46",0.922126036825599,0.925257431563244,0.927503498369408,0.931283755443147,0.937498118175232,0.947297635926194,0.961635319157499,0.979843891247525,0.996785792248587,1,0.97200005485347,0.901267604793293,0.792821597762374,0.665241672893414,0.538366929261411,0.425003529255425,0.330218755464315,0.25408414422591,0.194367998561844,0.148178328244179
"47",1,0.995246988498613,0.991787170583204,0.985862286166906,0.975818281427448,0.959077878136244,0.931939122688338,0.889815448251662,0.828499384672126,0.746677225851234,0.648381348727782,0.542723055046956,0.44020540539749,0.348640048297104,0.27162544596995,0.209399259963174,0.160381253721512,0.122359705619224,0.0931375923662103,0.070799302794979
"48",0.999921778932037,0.999985216544843,1,0.999963694563489,0.999723671439426,0.998821438883635,0.996012089323156,0.988309183493547,0.969729871329333,0.931226977705368,0.8644597463905,0.768781284811925,0.654253818468908,0.536188951189117,0.427251081048272,0.334034652349669,0.25802325855893,0.197846747382906,0.151040939244997,0.115011755311594
"49",1,0.998603012471387,0.997561176256843,0.995728251527199,0.992480313851032,0.98667383401931,0.976218431141409,0.957448061266915,0.924659482282354,0.871049355523073,0.792421077389535,0.691910208213097,0.580332380717311,0.470709853233918,0.372529358817291,0.290015516740765,0.223445658037452,0.171072613943914,0.130484533548483,0.0993073754818053
"50",0.984040887904418,0.985359909771895,0.986285750576462,0.987803688353659,0.990180425273598,0.993584826039788,0.997593169588009,1,0.994890654460272,0.971551519087249,0.917948043647635,0.829526826580068,0.714972402022283,0.591270117830212,0.473951826721888,0.371925425198016,0.287937507448713,0.221078190233172,0.168907827118786,0.128674909552558
"51",0.895613784962242,0.899228161114297,0.901827360848378,0.906215277257915,0.913467678712048,0.92501698027468,0.942232596042336,0.964965222082157,0.988467630283442,1,0.98060513360713,0.916548558357505,0.811394865411356,0.683906750927589,0.555118970849321,0.439042053665724,0.341509175564875,0.262946097844466,0.201225411146784,0.153440826519608
"52",0.948004672636109,0.95051098488429,0.952300975472798,0.95529828264559,0.960180444408538,0.967748798323393,0.978454043209228,0.99103909030431,1,0.99338407373796,0.955610253125015,0.877772620960223,0.766413227730954,0.639676894227521,0.515871913810261,0.406357320194513,0.315314810027071,0.242426900290324,0.185365683922678,0.141277753570128
"53",1,0.995052443946464,0.9914528904665,0.985292361288139,0.974859321402498,0.957499245712568,0.929430331218888,0.886038025180794,0.823232963467043,0.740026561510879,0.640871488388239,0.53512263237889,0.433197031700631,0.342614754382574,0.266688037374666,0.205475983662832,0.157322252281835,0.120001448181038,0.0913316434719826,0.0694216827388219
"54",1,0.997881900211581,0.996319322253241,0.993602854606139,0.988881043561222,0.980685948697037,0.966542689423243,0.942514565654095,0.903125781463863,0.842722835407166,0.759031845771559,0.656775445343704,0.546917394519042,0.441343018036067,0.348113824740106,0.270438618561378,0.20809777070261,0.159202184054781,0.121376934220121,0.0923522261834555
"55",1,0.995041702784947,0.991434435627169,0.985260901044896,0.974806397462864,0.957412153270225,0.929291998877045,0.885829913013972,0.822943141936143,0.739661058903716,0.640459355842904,0.534706070477422,0.432813313681695,0.342285102860602,0.266418035641815,0.205261504259578,0.157155051874518,0.119872563282638,0.0912329499008748,0.0693463997367954
"56",1,0.995679643257543,0.992530758080046,0.987130545178084,0.977953657223333,0.96259688243423,0.937541048950846,0.898271353236417,0.84032891082381,0.761678163958599,0.665394360653506,0.560009615838582,0.456195610040148,0.362418087029714,0.282932469222035,0.218392122338743,0.167396943951634,0.127770052461892,0.097281624952588,0.0739608224218646
"57",0.443685329638323,0.450378027323418,0.455274900499644,0.463708416158043,0.47813672417629,0.502522788194555,0.54281432494951,0.60659411684462,0.699772522232745,0.817485059531033,0.932600255038127,1,0.987140694775051,0.899097287492063,0.767977432543376,0.627054075553014,0.497237197711146,0.387241342862938,0.29833046258592,0.228371203598192
"58",1,0.996632501056281,0.994169224480995,0.989927504488899,0.982669707921231,0.970387122000354,0.949988770300539,0.917165386758353,0.866961889691687,0.795762571295199,0.704425816233819,0.600018331007571,0.493462795245752,0.394689310452936,0.30950270906995,0.239567532553699,0.183937126203024,0.140534809445615,0.107062923357045,0.0814249198197761
"59",0.979168248533204,0.98070441984084,0.981788101847103,0.983575850843472,0.986408383758183,0.990567148741182,0.995780601239219,1,0.997357842065305,0.976885951202006,0.925903985196011,0.839114877670911,0.724880101486726,0.600432875635014,0.481808499458326,0.378341965265883,0.293022644459946,0.225036048711727,0.171955633268969,0.131007342758032
"60",0.529014366690707,0.535686465213985,0.540555289269965,0.548915013135075,0.563143139443928,0.586982347649935,0.625809733187128,0.685878135981055,0.770562630098333,0.871785784382993,0.961575541499436,1,0.963475325801163,0.862518583332916,0.728408261943578,0.590539257920751,0.46627737404128,0.362208638736021,0.278630493856727,0.213106571563746
"61",0.825138857241022,0.829881678907724,0.833308355901758,0.839124850437631,0.84883100612037,0.864553255269132,0.888726917723588,0.922617311595876,0.96273636238657,0.99603238075561,1,0.954876782851529,0.859782777016087,0.733490456275354,0.600112465739793,0.476987439526875,0.372138976470999,0.287038913065645,0.219891451967093,0.167775636065987
"62",1,0.996449226712562,0.99385399079414,0.989389125499563,0.981761202172198,0.968884432445593,0.947582712436465,0.913502074428127,0.86177650151417,0.78909286852529,0.69674756851261,0.592110071182314,0.486068476975813,0.388269002057086,0.304207241813494,0.235342595863865,0.180634812207344,0.137985267306394,0.105108824335123,0.0799335487219689
"63",1,0.999621029977515,0.999315447854162,0.99873386299859,0.997579379955846,0.995181974466827,0.990030990468458,0.978914924113424,0.955908538524069,0.912630079078482,0.842028568137668,0.74468641264226,0.630963768912758,0.515483766165685,0.409906357660367,0.320061609938447,0.247037464572296,0.189335737688284,0.144504415562918,0.110017182935027
"64",0.875554109635076,0.879522752801352,0.882381308674035,0.887216162173859,0.895233887930102,0.90807830802946,0.92743695653437,0.953568056661658,0.982056549624803,1,0.987339417623544,0.928592570680604,0.826116444828715,0.698760490312421,0.56848549687308,0.450261908907501,0.350541675902493,0.270039969306552,0.206716569271396,0.157655682400151
"65",1,0.995126040918363,0.991579344387226,0.985507940465803,0.975222010937141,0.958096179081617,0.930378679404808,0.887465236611905,0.825221444170645,0.742535692105851,0.643702387045291,0.537985478894654,0.435835270004231,0.344881941568878,0.268545348692653,0.206951545372812,0.15847263282833,0.120888247667684,0.092010727480246,0.0699396926897089
"66",1,0.996908828775826,0.99464459028651,0.990739599700246,0.984040760013977,0.972656651121227,0.953627163263277,0.9227151700253,0.874837261365348,0.805923033893209,0.71616005296102,0.612139136345718,0.504821960660651,0.404568340682904,0.317659701818646,0.246079885462631,0.189029409172181,0.144467238371579,0.110077361949422,0.0837257319785923
"67",0.650392417198488,0.656712348810943,0.661308128263898,0.669167552916126,0.682453083567736,0.704457146109048,0.739611801308143,0.792309202560738,0.862886879828865,0.940173668444752,0.996752732647333,1,0.936408242966045,0.821459345064196,0.684536873505234,0.550365007914416,0.432373028983687,0.334870615957408,0.25715100698583,0.19647867749043
"68",1,0.995544162351816,0.992297886955654,0.986733288255939,0.977284586436911,0.961493724611779,0.935783519923478,0.895615273004769,0.83660713222053,0.756949366595658,0.66002026470971,0.554538937005857,0.451127721025319,0.358046733964984,0.279342619308874,0.215535762177298,0.165168003709419,0.126050877575069,0.0959647113329479,0.0729560845289725
"69",0.841258666092849,0.845810002552808,0.849095831945785,0.854668322456302,0.863952970135962,0.878951786786583,0.901902154778296,0.933791084424211,0.970848863151494,1,0.999331356937583,0.950224819842108,0.85273884350117,0.725752662816634,0.592852894168638,0.470756787308495,0.367060930419302,0.283023010285694,0.21677057020133,0.165374724629487
"70",1,0.996231610872973,0.993479743932834,0.988750118114276,0.98068333686481,0.9671028361726,0.944733153449234,0.909170466975755,0.855658522668745,0.781244400290348,0.687737400386258,0.582853378818735,0.477430660506812,0.380779666772006,0.298035827510753,0.230421674390581,0.176789859753509,0.135017404638771,0.102834382139047,0.0781978150302091
"71",1,0.99587811132306,0.992871936019606,0.987712684075327,0.978934451845207,0.964214929280493,0.940121208277067,0.90217585787216,0.845809992629743,0.768657663614188,0.673344716882857,0.56811991580473,0.463721332157418,0.368917187327377,0.288273848406432,0.2226442109808,0.170716011054927,0.130330486841421,0.099243156782553,0.0754574602154377
"72",1,0.999994442232782,0.999959245144205,0.999837834966806,0.999454987107247,0.998318958652687,0.99514275966461,0.986903541142161,0.967625454355046,0.928363625882783,0.86097986678865,0.765023892187909,0.650609262266484,0.532941580479718,0.42452693736848,0.331838194344061,0.256295501632589,0.196507808197136,0.150012446029593,0.114225802896452
"73",0.97257341959901,0.974380099424471,0.975660515916973,0.977784768722921,0.981186358071462,0.986288569648627,0.993013374884179,0.999515623801337,1,0.983193022252212,0.935603959825543,0.850978489118124,0.73724074721819,0.611919557936907,0.491686008798227,0.38642247363713,0.29943276288189,0.230028006061269,0.175801028936531,0.133950717410984
"74",0.907397185577925,0.910798949531401,0.913242635606283,0.917362829608628,0.924157551337946,0.934934427224616,0.950877227058843,0.971603563255202,0.992186018685838,1,0.976740192560695,0.909670051116156,0.803019790255207,0.675479848329177,0.547549605388914,0.432695559262351,0.336403468630336,0.25893785315063,0.198123486410183,0.151060207991559
"75",0.738590959109199,0.744218819884132,0.748299004006681,0.755252505510489,0.766936707627082,0.786092048580728,0.816169183256122,0.859946543982623,0.915641145571454,0.970750252618278,1,0.977418543590595,0.896517010824458,0.774967570766737,0.639566027350287,0.511105400346529,0.400063962422586,0.309176646253508,0.237119308699503,0.181039713040277
"76",1,0.995985717605212,0.993056937957458,0.988028405666977,0.979466552728092,0.965093210728504,0.941522882126954,0.904299583177702,0.848796221289088,0.772467952983355,0.677694247342633,0.572565505454039,0.467852797089157,0.372488938617716,0.291211444035327,0.224983774942157,0.172542705447635,0.131739882626352,0.10032298664876,0.0762814091883198
"77",0.953492099503935,0.955843776696826,0.957521073322666,0.960325173436129,0.964879319612319,0.97190031397454,0.981719571859642,0.9929449215929,1,0.991075993599971,0.951060199123877,0.871655655905367,0.759733280464096,0.633307417757579,0.510314186064283,0.401772440390127,0.311660114578798,0.239572836473335,0.183163621423141,0.139590676437314
"78",0.811941295698499,0.816829231213544,0.820362780869887,0.826364680156402,0.836391853302933,0.852667082890598,0.877780991003158,0.913221721432466,0.955735801652549,0.99231303274467,1,0.958124237720154,0.865032922511362,0.739384899275123,0.60569837947247,0.481806628833656,0.376077819577021,0.290158838764843,0.22231822330019,0.169643522688917
"79",0.347388373628794,0.353736798792675,0.358396677944073,0.366451447614537,0.380317696701772,0.403998820418337,0.443796234726072,0.508505612202272,0.606948840210036,0.738910086926061,0.880342725885148,0.981878747176065,1,0.931279181389714,0.807185823035638,0.665116048920435,0.530339286481125,0.41437381871916,0.31984506554886,0.245113211142888
"80",1,0.99912003426881,0.998451958509285,0.997253965751371,0.995067366569752,0.990986827782345,0.983210938650756,0.968293710149247,0.940404155568262,0.891929972016092,0.817245148226654,0.718235599918991,0.605523749265176,0.492946489118235,0.391070190484451,0.304908721604529,0.23513432649226,0.180118738657471,0.137427798782254,0.104610861909566
"81",0.979606324244517,0.981123016160658,0.982192536372706,0.983956072298804,0.98674768716623,0.9908386912099,0.995943794095289,1,0.997135276712226,0.97640407480147,0.925184268718653,0.838246387863989,0.72398173256613,0.599601444159699,0.481095238636984,0.377759270094403,0.292560771844901,0.224676525745433,0.171678759937603,0.130795448624801
"82",1,0.996294577665115,0.993588025570636,0.988934985774704,0.980995117928422,0.967618041089517,0.945556850535178,0.910421791744486,0.857424407990862,0.783507457465649,0.690332633219277,0.585517015705932,0.479914288370368,0.38293188427187,0.299808668673291,0.231834969982238,0.177893984066945,0.135869592825869,0.103487431417222,0.0786961738332674
"83",1,0.995388592987252,0.992030515131148,0.98627725852306,0.976516761426092,0.960228370244672,0.933769162120585,0.892574603638894,0.832353212434011,0.751554819635031,0.653901947028407,0.548322072981945,0.445376956212078,0.353091491613921,0.275276037510412,0.212301453710444,0.16264478300882,0.124105021437476,0.0944742893735626,0.0718190275549242
"84",0.804820589606575,0.809785345763066,0.813375510356061,0.819475700798704,0.829673271427778,0.846242605500166,0.871858069720507,0.908129205437865,0.951932784786504,0.990286950441059,1,0.95990304804551,0.86791470811519,0.742625131911772,0.608772003849074,0.484459980607607,0.378247267555528,0.291877615313722,0.223655309495707,0.170672754624189
"85",1,0.998173504273573,0.996821426097261,0.994461962612893,0.990335258316581,0.983103467368381,0.970444612969557,0.948526427048715,0.911774408551153,0.854067338363738,0.772363850265438,0.670766187397004,0.560194493416858,0.452993606065629,0.357790246666582,0.278192445818319,0.214174274477126,0.163900828946885,0.124981493208337,0.0951046859884187
"86",1,0.995182320769212,0.991676048695047,0.985672815649861,0.975499433775556,0.958552877305398,0.931104489911946,0.888558109581111,0.826745182698589,0.744460045695806,0.645875477228406,0.540184893273119,0.43786344303414,0.346625670741325,0.269974270337294,0.208086983744102,0.159357947307383,0.12157076078169,0.0925333960156968,0.0703383970669171
"87",1,0.996121660381417,0.993290678070521,0.988427363281751,0.980139105619922,0.966203782342246,0.943296436782275,0.906989378978952,0.852583442246805,0.777308046280782,0.683228672853867,0.578230846489117,0.473124238573249,0.37705017679329,0.294964984827659,0.227974239740742,0.174878115424957,0.13354201036355,0.101703817076278,0.0773350781089205
